# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=100,gain=60,cFreq=3410100000.0,PW=0.0001,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,rnti,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_rnti,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 17:09:33.934498,51,1400,600,0,0,49,0,1,0.0883,0,0,1,15usec,64usec,166.1,,,,,15Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,7,15Mbps,1273,127,9%,1.97M,69184,0.97475505,28.6,-12.3,1,27,360kbps,53,0,0%,371,0,48,1,0,0,0,0,-2.964,160ns,n/a,-7,4.48ms,4.5ms,4.41ms,4.08ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.0,,,,,
2025-06-06 17:09:34.934603,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,63usec,327.10,,,,,16Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,16Mbps,1272,128,9%,2.03M,69125,,29.0,-11.5,1,27,360kbps,53,0,0%,371,0,49,0,0,0,0,0,-2.964,167ns,n/a,-6,4.48ms,4.5ms,4.29ms,4.05ms,4.5ms,4ms,1,4602,-121.0,-14.5,3.5,,,,,
2025-06-06 17:09:35.934571,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,42usec,363.10,,,,,12Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1244,156,11%,2M,69094,0.70474094,29.6,-9.9,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,-2.964,175ns,n/a,-9,4.49ms,4.5ms,4.24ms,4.02ms,4.5ms,4ms,1,4602,-122.0,-14.5,1.5,,,,,
2025-06-06 17:09:36.939975,51,1395,596,0,33,46,0,0.942,0.0839,0,0,1,18usec,2312usec,532.4,,,,,8.8Mbps,318kbps,5.5ms,4.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ms,,,,,,,,,,,,,,,,,,,,4602,,,5.5ms,,5ms,1,3,1.0,5,8.8Mbps,1128,164,12%,2.01M,64699,0.40073347,27.7,-11.6,1,27,319kbps,47,2,4%,350,0,45,11,12,3,1,0,-3.162,167ns,n/a,-25,4.45ms,4.5ms,4.34ms,4.52ms,12ms,4ms,1,4602,-122.0,-15.0,2.5,,,,,
2025-06-06 17:09:37.934800,51,1380,591,0,129,42,0,0.873,0.0914,0,0,1,20usec,2056usec,551.3,,,,,8.3Mbps,325kbps,12ms,5ms,6ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ms,,,,,,,,,,,,,,,,,,,,4602,,,12ms,,6ms,1,4,1.0,5,8.3Mbps,1011,113,10%,1.95M,59229,0.49372166,28.2,-13.0,1,27,326kbps,48,6,11%,378,0,49,9,10,3,5,0,-3.6569998,205ns,n/a,-18,4.4ms,5ms,4.38ms,4.51ms,12ms,3.96ms,1,4602,-122.0,-15.0,1.5,,,,,
2025-06-06 17:09:38.934767,51,1400,600,0,100,48,0,0.981,0.105,0,0,1,14usec,43usec,652.4,,,,,14Mbps,429kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,14Mbps,1146,137,10%,1.93M,67817,,28.4,-12.5,1,27,429kbps,63,1,1%,443,0,49,0,1,0,0,0,-3.6569998,213ns,n/a,-6,4.5ms,4.5ms,4.29ms,4.05ms,4.5ms,4ms,1,4602,-120.0,-14.0,4.0,,,,,
2025-06-06 17:09:39.934841,51,1400,600,0,100,49,0,1,0.112,0,0,1,13usec,57usec,816.3,,,,,15Mbps,454kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1211,89,6%,1.46M,69174,,29.0,-11.4,1,27,455kbps,67,0,0%,469,0,46,0,0,0,0,0,-3.6569998,140ns,n/a,-6,4.47ms,4.5ms,4.25ms,4.01ms,4.5ms,3.99ms,1,4602,-120.0,-13.5,4.5,,,,,
2025-06-06 17:09:40.934950,51,1400,600,0,100,41,0,0.836,0.0967,0,0,1,12usec,55usec,848.3,,,,,12Mbps,387kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,12Mbps,968,127,11%,3,57565,0.45568198,29.3,-10.7,1,27,388kbps,58,0,0%,400,0,42,0,0,0,0,0,-3.6569998,144ns,n/a,-5,4.47ms,4.5ms,4.22ms,4ms,4ms,4ms,1,4602,-120.0,-14.0,4.0,,,,,
2025-06-06 17:09:41.934915,51,1400,600,0,100,0,0,0.00357,0.00833,0,0,1,8usec,34usec,9.13,,,,,2.0kbps,24kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,7,2.9kbps,6,0,0%,0,10,0.46068192,30.1,-9.3,1,27,24kbps,5,0,0%,25,0,5,0,0,0,0,0,-3.6569998,151ns,n/a,-4,4.5ms,4.5ms,4.5ms,n/a,n/a,4.25ms,1,4602,-120.0,-14.0,4.5,,,,,
2025-06-06 17:09:42.934943,51,1400,600,0,100,0,0,0.00286,0.00833,0,0,1,8usec,23usec,46.3,,,,,1.0kbps,24kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,7,1.9kbps,4,0,0%,0,8,0.46468186,29.9,-9.6,1,27,24kbps,5,0,0%,25,0,5,0,0,0,0,0,-3.6569998,146ns,n/a,-4,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms,1,4602,-120.0,-14.0,4.5,,,,,
2025-06-06 17:09:43.934909,51,1400,600,0,100,0,0,0.00143,0.00333,0,0,1,8usec,28usec,211.16,,,,,,9.0kbps,4ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602,,,4ms,,4.5ms,1,5,1.0,6,,2,0,0%,0,4,0.46668184,30.1,-9.5,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,-3.6569998,149ns,n/a,-4,4.5ms,4.5ms,4ms,n/a,n/a,4.25ms,1,4602,-118.0,-13.0,6.0,,,,,
2025-06-06 17:09:44.935081,51,1400,600,0,100,27,2,0.562,0.122,0,0,1,11usec,37usec,296.0,,,,,7.9Mbps,1.2Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,8,7.9Mbps,695,29,4%,121k,38146,0.82567376,27.8,-13.9,1,27,1.2Mbps,73,0,0%,1221,2.01k,32,0,0,0,0,0,-3.6569998,144ns,n/a,-11,4.5ms,4.5ms,4.49ms,4.07ms,4.5ms,4ms,1,4602,-120.0,-13.5,3.5,,,,,
2025-06-06 17:09:45.935198,51,1400,600,0,100,49,2,1,0.157,0,0,1,13usec,40usec,395.6,,,,,14Mbps,1.4Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,14Mbps,1151,149,11%,182k,69174,,27.6,-14.1,1,27,1.4Mbps,94,0,0%,1444,0,50,0,0,0,0,0,-3.6569998,151ns,n/a,-6,4.49ms,4.5ms,4.45ms,4.05ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:09:46.935176,51,1400,600,0,100,49,0,1,0.0967,0,0,1,12usec,36usec,508.11,,,,,15Mbps,393kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1202,98,7%,263k,69153,,28.6,-11.9,1,27,393kbps,58,0,0%,406,0,49,0,0,0,0,0,-3.6569998,297ns,n/a,-6,4.47ms,4.5ms,4.27ms,4.02ms,4.5ms,4ms,1,4602,-120.0,-13.5,4.5,,,,,
2025-06-06 17:09:47.935278,51,1400,600,0,100,49,0,1,0.0967,0,0,1,12usec,37usec,566.10,,,,,14Mbps,393kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,14Mbps,1156,144,11%,360k,69154,0.4816317,28.6,-11.5,1,27,393kbps,58,0,0%,406,0,50,0,0,0,0,0,-3.6569998,367ns,n/a,-6,4.5ms,4.5ms,4.28ms,4.01ms,4.5ms,4ms,1,4602,-120.0,-14.0,3.5,,,,,
2025-06-06 17:09:48.935212,51,1400,600,0,100,49,0,1,0.0983,0,0,1,12usec,41usec,683.14,,,,,15Mbps,400kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1203,97,7%,408k,69115,0.68961746,28.7,-11.1,1,27,400kbps,59,0,0%,413,142,50,0,0,0,0,0,-3.6569998,375ns,n/a,-5,4.49ms,4.5ms,4.32ms,4.01ms,4.5ms,4ms,1,4602,-120.0,-14.0,4.5,,,,,
2025-06-06 17:09:49.935446,51,1400,600,0,100,49,0,1,0.105,0,0,1,14usec,71usec,761.6,,,,,15Mbps,427kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1155,145,11%,538k,69115,0.43360358,28.7,-11.1,1,27,427kbps,63,0,0%,441,0,49,1,1,0,0,0,-3.6569998,377ns,n/a,-6,4.5ms,4.5ms,4.31ms,4.02ms,4.5ms,4ms,1,4602,-120.0,-14.0,4.0,,,,,
2025-06-06 17:09:50.935338,51,1400,600,0,100,49,0,1,0.0933,0,0,1,13usec,62usec,827.16,,,,,14Mbps,379kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,14Mbps,1193,107,8%,626k,69174,0.55058944,28.9,-10.6,1,27,380kbps,56,0,0%,392,0,49,0,0,0,0,0,-3.6569998,304ns,n/a,-7,4.49ms,4.5ms,4.23ms,4ms,4ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:09:51.935490,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,58usec,973.6,,,,,11Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,6,11Mbps,1189,111,8%,725k,69136,0.614577,29.5,-10.5,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-3.6569998,137ns,n/a,-9,4.46ms,4.5ms,4.27ms,4.03ms,4.5ms,4ms,1,4602,-122.0,-14.0,2.5,,,,,
2025-06-06 17:09:52.935472,51,1400,600,0,100,49,0,1,0.08,0,0,1,12usec,44usec,41.3,,,,,8.4Mbps,325kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,4,8.4Mbps,1222,78,6%,776k,69164,1.0065739,30.0,-9.2,1,27,326kbps,48,0,0%,336,0,48,0,0,0,0,0,-3.6569998,146ns,n/a,-10,4.49ms,4.5ms,4.29ms,4.03ms,4.5ms,4ms,1,4602,-124.0,-14.5,0.5,,,,,
2025-06-06 17:09:53.935510,51,1400,600,0,100,49,0,1,0.08,0,0,1,13usec,77usec,184.0,,,,,8.5Mbps,325kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,4,8.5Mbps,1183,117,9%,824k,69107,1.0115852,29.8,-9.3,1,27,326kbps,48,0,0%,336,0,48,0,0,0,0,0,-3.6569998,154ns,n/a,-9,4.49ms,4.5ms,4.29ms,4.06ms,4.5ms,4ms,1,4602,-123.0,-14.5,1.0,,,,,
2025-06-06 17:09:54.935629,51,1396,600,0,103,49,0,1,0.0833,0,0,1,13usec,43usec,256.12,,,,,9.0Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,3,1.0,5,9.0Mbps,1183,108,8%,873k,68910,1.0976081,29.8,-9.6,1,27,332kbps,49,0,0%,350,0,50,1,0,0,0,0,-3.6569998,160ns,n/a,-9,4.48ms,4.5ms,4.24ms,4.04ms,4.5ms,3.99ms,1,4602,-123.0,-14.5,1.0,,,,,
2025-06-06 17:09:55.935700,51,1400,600,0,100,49,0,1,0.0833,0,0,1,15usec,50usec,323.6,,,,,11Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,11Mbps,1167,133,10%,935k,69135,0.96760637,29.5,-9.5,1,27,339kbps,50,0,0%,350,0,50,0,1,0,0,0,-3.6569998,313ns,n/a,-8,4.49ms,4.5ms,4.37ms,4.1ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.0,,,,,
2025-06-06 17:09:56.935662,51,1383,590,0,113,44,0,0.91,0.0814,0,0,1,17usec,115usec,446.10,,,,,9.0Mbps,312kbps,6ms,6ms,5.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5ms,,,,,,,,,,,,,,,,,,,,4602,,,6ms,,5.5ms,1,4,1.0,5,9.0Mbps,1058,113,9%,1.02M,61974,,28.2,-10.6,1,27,312kbps,46,2,4%,336,0,47,7,3,0,1,0,-3.7559998,368ns,n/a,-8,4.54ms,6ms,4.31ms,4.42ms,11.5ms,3.98ms,1,4602,-123.0,-15.5,0.5,,,,,
2025-06-06 17:09:57.935645,51,1400,600,0,100,49,0,1,0.0833,0,0,1,15usec,52usec,562.1,,,,,12Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1173,127,9%,1.24M,69153,,29.3,-9.6,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-3.7559998,378ns,n/a,-8,4.49ms,4.5ms,4.34ms,4.03ms,4.5ms,4ms,1,4602,-122.0,-15.0,2.5,,,,,
2025-06-06 17:09:58.935685,51,1400,600,0,100,49,0,1,0.0867,0,0,1,12usec,36usec,602.16,,,,,12Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1188,112,8%,1.51M,69143,1.0106136,29.3,-9.5,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-3.7559998,386ns,n/a,-8,4.49ms,4.5ms,4.31ms,4.05ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.0,,,,,
2025-06-06 17:09:59.935812,51,1400,600,0,100,49,0,1,0.0917,0,0,1,13usec,43usec,779.3,,,,,12Mbps,373kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1177,123,9%,1.78M,69153,0.98861885,29.7,-9.6,1,27,373kbps,55,0,0%,385,0,47,0,1,0,0,0,-3.7559998,174ns,n/a,-8,4.48ms,4.5ms,4.22ms,4.02ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.5,,,,,
2025-06-06 17:10:00.935817,51,1400,600,0,100,49,0,1,0.0883,0,0,1,13usec,77usec,875.0,,,,,12Mbps,364kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,12Mbps,1178,122,9%,2.04M,69164,0.95562756,29.7,-9.7,1,27,365kbps,53,0,0%,376,0,47,0,0,0,0,0,-3.7559998,139ns,n/a,-8,4.45ms,4.5ms,4.29ms,4.02ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.5,,,,,
2025-06-06 17:10:01.935982,51,1400,600,0,100,49,0,1,0.0933,0,0,1,13usec,54usec,924.6,,,,,11Mbps,384kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,6,11Mbps,1131,169,13%,1.98M,69154,0.45064247,29.6,-9.9,1,27,385kbps,56,0,0%,397,0,47,0,0,0,0,0,-3.7559998,145ns,n/a,-9,4.48ms,4.5ms,4.27ms,4.03ms,4.5ms,4ms,1,4602,-122.0,-15.0,1.5,,,,,
2025-06-06 17:10:02.935909,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,48usec,53.5,,,,,9.9Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,3,1.0,5,9.9Mbps,1275,25,1%,1.97M,69163,,29.3,-10.9,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-3.7559998,155ns,n/a,-8,4.47ms,4.5ms,4.27ms,4.01ms,4.5ms,4ms,1,4602,-122.0,-13.5,2.5,,,,,
2025-06-06 17:10:03.935991,51,1400,600,0,100,49,0,1,0.08,0,0,1,13usec,38usec,121.5,,,,,11Mbps,325kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,4,1.0,6,11Mbps,1109,191,14%,2.02M,69115,0.65165734,29.5,-10.4,1,27,326kbps,48,0,0%,336,0,48,0,0,0,0,0,-3.7559998,162ns,n/a,-8,4.46ms,4.5ms,4.29ms,4.01ms,4.5ms,4ms,1,4602,-122.0,-14.5,2.5,,,,,
2025-06-06 17:10:04.936064,51,1400,600,0,100,49,0,1,0.08,0,0,1,13usec,51usec,177.3,,,,,12Mbps,325kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,7,12Mbps,1165,135,10%,2.02M,69126,,29.2,-10.4,1,27,326kbps,48,0,0%,336,0,48,0,0,0,0,0,-3.7559998,301ns,n/a,-8,4.48ms,4.5ms,4.26ms,4.03ms,4.5ms,4ms,1,4602,-122.0,-13.5,2.5,,,,,
2025-06-06 17:10:05.936109,51,1400,600,0,100,49,0,1,0.0833,0,0,1,12usec,33usec,281.3,,,,,12Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,7,12Mbps,1201,99,7%,2.03M,69174,0.6756802,29.1,-10.1,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-3.7559998,376ns,n/a,-8,4.49ms,4.5ms,4.25ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,2.5,,,,,
2025-06-06 17:10:06.936186,51,1400,600,0,100,49,0,1,0.0817,0,0,1,13usec,39usec,470.16,,,,,12Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,7,12Mbps,1195,105,8%,1.99M,69097,0.80768275,29.0,-10.4,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,-3.7559998,382ns,n/a,-7,4.48ms,4.5ms,4.31ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.5,2.5,,,,,
2025-06-06 17:10:07.936138,51,1400,600,0,100,49,0,1,0.0833,0,0,1,12usec,36usec,540.10,,,,,12Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,4,1.0,7,12Mbps,1193,107,8%,1.99M,69115,0.92068243,28.8,-10.9,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-3.7559998,326ns,n/a,-8,4.48ms,4.5ms,4.24ms,4.02ms,4.5ms,4ms,1,4602,-122.0,-14.0,2.5,,,,,
2025-06-06 17:10:08.936336,51,1400,600,0,100,49,0,1,0.0817,0,0,1,13usec,50usec,613.16,,,,,12Mbps,332kbps,5ms,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ms,,,,,,,,,,,,,,,,,,,,4602,,,5ms,,4.5ms,1,4,1.0,6,12Mbps,1189,111,8%,2.01M,69133,0.98669916,29.5,-10.3,1,27,332kbps,49,0,0%,343,0,49,1,1,0,0,0,-3.7559998,147ns,n/a,-8,4.5ms,5ms,4.31ms,4.07ms,5ms,4ms,1,4602,-122.0,-14.0,2.5,,,,,
